#Data processed by www.woodfortrees.org
#Please check original source for first-hand data and information:
#
#----------------------------------------------------
#Data from Hadley Centre
#http://www.metoffice.gov.uk/hadobs/hadcrut4/data/download.html
#For terms and conditions of use, please see
#http://www.metoffice.gov.uk/hadobs/hadcrut4/terms_and_conditions.html
#----------------------------------------------------
#
#File: hadcrut4_monthly_ns_avg.txt
#
#Time series (hadcrut4) from 1850 to 2019.42
#Averaged with 12-sample running mean
1911.25	-0.601083
1911.33	-0.599667
1911.42	-0.5765
1911.5	-0.545417
1911.58	-0.529333
1911.67	-0.490583
1911.75	-0.46425
1911.83	-0.433
1911.92	-0.41425
1912	-0.393
1912.08	-0.38825
1912.17	-0.393167
1912.25	-0.397
1912.33	-0.411667
1912.42	-0.423667
1912.5	-0.439583
1912.58	-0.447083
1912.67	-0.465417
1912.75	-0.478083
1912.83	-0.4855
1912.92	-0.497
1913	-0.513083
1913.08	-0.51125
1913.17	-0.497167
1913.25	-0.48625
1913.33	-0.46825
1913.42	-0.447083
1913.5	-0.426083
1913.58	-0.395083
1913.67	-0.370333
1913.75	-0.35275
1913.83	-0.349333
1913.92	-0.330083
1914	-0.311417
1914.08	-0.302833
1914.17	-0.288167
1914.25	-0.273917
1914.33	-0.250667
1914.42	-0.243917
1914.5	-0.245333
1914.58	-0.248
1914.67	-0.234083
1914.75	-0.2225
1914.83	-0.193833
1914.92	-0.186667
1915	-0.181167
1915.08	-0.162167
1915.17	-0.14975
1915.25	-0.139167
1915.33	-0.14825
1915.42	-0.1445
1915.5	-0.144833
1915.58	-0.155167
1915.67	-0.166583
1915.75	-0.184833
1915.83	-0.20925
1915.92	-0.222167
1916	-0.243583
1916.08	-0.26675
1916.17	-0.289833
1916.25	-0.307083
1916.33	-0.31875
1916.42	-0.354917
1916.5	-0.38625
1916.58	-0.423333
1916.67	-0.472
1916.75	-0.5075
1916.83	-0.519
1916.92	-0.544917
1917	-0.535333
1917.08	-0.514
1917.17	-0.504333
1917.25	-0.486833
1917.33	-0.486
1917.42	-0.4705
1917.5	-0.471
1917.58	-0.456083
1917.67	-0.435167
1917.75	-0.402917
1917.83	-0.404
1917.92	-0.384333
1918	-0.382
1918.08	-0.399833
1918.17	-0.410833
1918.25	-0.420667
1918.33	-0.3965
1918.42	-0.3685
1918.5	-0.334917
1918.58	-0.302
1918.67	-0.26625
